user_id,tweet,features__name,features__id,features__screen_name,features__tweets,features__location,features__primary_geo,features__geo_type,state
874763028,RT @dreverettpiper: New Study Casts Doubt On A Key Metric For Global Warming | The Daily Caller https://t.co/SFHTxUHc5h,Patriot Girl - TX,874763028,Patriot_Girl_TX,1,Texas,Texas,User location,Texas
1499831712,RT @YEARSofLIVING: Portland Bans New Fossil Fuel Infrastructure in Stand Against Climate Change https://t.co/Kju4awserX via @insideclimate…,John Lloyd,1499831712,boyonabike62,1,Southern California,Southern California,User location,California
8.13032E+17,@notthatzachmorr global warming,Knox's Babie,8.13032E+17,lostboieric,1,my house ,my house ,User location,
47806130,HuffPo Op-Ed. Donald Trump Should Be Barred from Twitter Because of His Global Warming Skepticism.,Bryan Doyle,47806130,Bryan700,1,San Francisco Bay Area,San Francisco Bay Area,User location,California
332063461,RT @climatehawk1: #Climate science denial and Arctic sea ice: a closer look https://t.co/mcZFwPKErL via Open Mind #globalwarming #divest ht…,John Woodland,332063461,pwood35009,1,"Montana, USA","Montana, USA",User location,Montana
453081996,"@sally_j @bobhemauer @wmartinprice @muskrat_john Let em also note his global warming song ""The Other Side of Summer"" is 25 years old.","Matthew ""Remove the Traitor from office"" Hubbard",453081996,ConfidenceOfVic,1,"Oakland, CA","Oakland, CA",User location,
338071830,RT @ItzCortez_: Is global warming real?,¤Alejandro Cortez¤,338071830,ItzCortez_,1,"Chicago, IL","Chicago, IL",User location, Illinois
928092882,"RT @birdwriter7: ""Snugs The Snow Bear,"" Children's Fiction Book Teaches Kids about Wildlife and Global Warming in A Fun Way! https://t.co/9…",PETAR,928092882,petarknin,1,beograd srbija,beograd srbija,User location,
900953726,"@realDonaldTrump, @trump DEMS BLAMED FOX NEWS, FBI'S COMEY, OF COURSE RUSSIA. ALSO MARTIANS & GLOBAL WARMING (MY WO… https://t.co/4EDRzxrbHy",LOVE FOR TRUMP,900953726,uniqueprophet,1,United States,United States,User location,
45538151,@IMAO_ Plus because global warming,Gregg E Hill,45538151,GreggEHill,1,Pittsburgh area,Pittsburgh area,User location, Pennsylvania
153776534,"RT @vrijspreker: Corporatisme, (EU) bureaucratie, fakenieuws v.d. media, ECB geldvernietiging, politieke correctheid en de global warming h…",Jacqueline,153776534,JacquelineWxxx,1,Amsterdam,Amsterdam,User location,
479068816,RT @TedAbram1: Obama: global warming is  a significant national security problems = USA spent $billions while giving China a pass. https://…,SatireWorks,479068816,SatireWorks,1,Ormond Beach FL,Ormond Beach FL,User location,
38025757,"Wagstaffes top science stories of 2016: … . Global warming: the good, the bad and the ugly… https://t.co/e2uYDn2al1",Environment Guru,38025757,environmentguru,5,"San Francisco, Ca","San Francisco, Ca",User location,
394215646,RT @realDonaldTrump: The global warming we should be worried about is the global warming caused by NUCLEAR WEAPONS in the hands of crazy or…,Lucy,394215646,onlylucyowen,1,English Rustbelt Invader,English Rustbelt Invader,User location,
341080220,"I am looking at 2017's first week's forecast, and wondering where that Global Warming thing went. https://t.co/4Ex36MAKdE",Daniel Bohner,341080220,drbohner,1,"Meridian, ID","Meridian, ID",User location, Idaho
3243164248,@anspailpin Very true.... Has deepest Siberia warmed up to hospitable levels with all the global warming yet??,Bang,3243164248,Bittleung,1,Cavan... various ,Cavan... various ,User location,
40456700,"Corporatisme, (EU) bureaucratie, fakenieuws v.d. media, ECB geldvernietiging, politieke correctheid en de global wa… https://t.co/hni8zQ6asv",Vrijspreker.nl,40456700,vrijspreker,1,Netherlands,Netherlands,User location,
96078393,Global warming is believed to be evil and most people know how to stop it but most people don't know why they should do it. Neither am I .,ヘリオス義矢,96078393,HeliosJosiah,1,"東京都狛江市  Komae C.Tokyo,Japan","東京都狛江市  Komae C.Tokyo,Japan",User location,
4774045642,"@suttonnick @BBCNews who gives a fuck, sure i thought we were in midst of global warming (scam)",M J Feeney,4774045642,martinfeeneyjr1,1,United Kingdom,United Kingdom,User location,
789014144,RT @YEARSofLIVING: Portland Bans New Fossil Fuel Infrastructure in Stand Against Climate Change https://t.co/Kju4awserX via @insideclimate…,Anous stolidus pileⓐtus,789014144,Iteration23,2,Germany and environs,Germany and environs,User location,
569650187,RT @TedAbram1: Obama: global warming is  a significant national security problems = USA spent $billions while giving China a pass. https://…,Mike Hill,569650187,MikeHillfl,1,"Pensacola, FL","Pensacola, FL",User location, Florida
79223068,"RT @catoletters: Climate Alarmist Zombies.  Global Warming died, they transformed to Climate Change.  As that dies, they'll transform back…",#ClearFlynnNow,79223068,Kwikfit4uTim,1,"Kamloops, BC","Kamloops, BC",User location,
2356980072,RT @realDonaldTrump: The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competitive.,Slim Daniel,2356980072,danocado,1,von der Mancha,von der Mancha,User location,
8.02043E+17,"@Niall_M_1974 @TouvellJr @GeorgiaDirtRoad  Don't worry, global warming will fix that,..right?  Excuse our lack of interest with nonsense.",America First - Nationalist Extraordinaire,8.02043E+17,Therealbp65,1,Wherever you least expect. ,Wherever you least expect. ,User location,
2776093724,"RT @britneyspears: What is your opinion on Global Warming? LOL jk xoxo. But seriously, Lady GaGa??  (from @PrinceAli89)",bayonetta main,2776093724,VlGRlD,1,nyc,nyc,User location, New York
1276846526,"RT @burntkiss: animal agriculture is one of the top leading causes of global warming. go vegan to save the earth, save your health, and sav…",★ gamora ★,1276846526,thelovewitchh,1,"Hell, CA","Hell, CA",User location,
8676382,RT @McKenzie6593: Global warming causing birds to migrate early : https://t.co/gZaBzhc4m2,sperhabb,8676382,sperhabb,1,"Holborn/Bloomsbury, London WC1","Holborn/Bloomsbury, London WC1",User location,
7.80437E+17,"Dear Liberals,\n\nGlobal warming isn't the case",LappyEbooks,7.80437E+17,SSlappybot,1,The Barn,The Barn,User location,
485777562,Global warming is altering the ecology of polar bears’ Arctic habitat on a vast scale.  Year in Pics via @nytimes https://t.co/tDkX3cTjZt,LafeberVet,485777562,LafeberVet,1,"Cornell, IL","Cornell, IL",User location,Illinois
1190970331,Of course it is not.  Global Warming is the biggest scam ever perpetrated on the American people to steal their... https://t.co/azQLujzF5E,Dustin Lunde,1190970331,DustinLunde,1,"Temecula, California","Temecula, California",User location, California
17094123,"RT @NSTGeography: ""Climate Change Alert: Global Warming Also Reached Mars, Planet Scarred by Greenhouse Gasses"" https://t.co/em9XxdJLey #Ge…",fpvallet,17094123,fpvallet,1,Paris,Paris,User location,
