user_id,tweet,features__name,features__id,features__screen_name,features__tweets,features__location,features__primary_geo,features__geo_type,state
27948689,@JustinTHaskins @PlanetLuvie @scottiev @her2cubs @elizabethforma If you think fossil fuels are necessary just becau… https://t.co/x23TwndVZb,Dave Stagner,27948689,davestagner,1,Minneapolis,Minneapolis,User location, Minnesota
7.57421E+17,RT @ReliableAB: At this moment 95.48% of Alberta's electricity is being produced by fossil fuels while wind is at 5.19% capacity and produc…,Ted Milo,7.57421E+17,tedmilo100,7,"Kincora, Calgary","Kincora, Calgary",User location,
7.84853E+17,@PetyaLB Why would you think that? Fossil fuels created our civilization...and the CO2 based AGW nonsense is just t… https://t.co/cUjznReb0I,Lorne Cooper,7.84853E+17,CooperLorne,1,"Saskatoon, Saskatchewan","Saskatoon, Saskatchewan",User location,
528893228,@jamesho23450841 MAN-CAUSED MUSLIM CHANGE actually kills tens-of thousands every year.\n\n'Man-caused Global Warming'… https://t.co/VngEYHXqfL,HURRICANEPAUL,528893228,HURRICANEPAUL,1,Kailua Hawaii,Kailua Hawaii,User location,Hawaii
20878297,RT @manny_ottawa: What are the positives of Deep Freeze:\n\n1. Questions uni-focus Of GVT $s on Global Warming \n2. Stops the illegals crossin…,Ezra Levant 🍁,20878297,ezralevant,2,Canada and the world,Canada and the world,User location,
465840000,@smbunten @aewcpa @lilindian @FreemanWSJ @jamestaranto @TiarasBar @dennispaine @DennisP220 @JudePattersonG @KCTaz… https://t.co/Zq3DEp90ki,Michele Schiesser,465840000,MicheleSchiesse,1,"Spotsylvania County, Virginia ","Spotsylvania County, Virginia ",User location, Virginia
55855923,@AriSchulman @neiltyson Shifting public opinion on global nuclear war and doing so on anthropic climate change are… https://t.co/FhfGuQlqvV,"not mad, actually laughing",55855923,atom_smashr,1,dat 315,dat 315,User location,
1350024152,RT @ReliableAB: At this moment 95.76% of Alberta's electricity is being produced by fossil fuels while wind is at 0.14% capacity and produc…,Eric Collins,1350024152,Eric_Ke_Collins,1,"Calgary, AB, Canada","Calgary, AB, Canada",User location,
131239767,RT @ReliableAB: At this moment 96.61% of Alberta's electricity is being produced by fossil fuels while wind is at 0.69% capacity and produc…,eric rousseau,131239767,erousseauscp,2,canada,canada,User location,
2740308087,"Candles are fossil fuels, num nutz! https://t.co/X3qBkFTyCk",(((Shields))),2740308087,yishaishields,1,"Baltimore, MD","Baltimore, MD",User location,
560242800,"RT @GaiaLovesMe: @financialpost Babs has interesting delusions, especially about solar and wind energy replacing fossil fuels in Canada by…",CountRollo,560242800,CountRollo,1,Great Britain,Great Britain,User location,
946126124,"RT @NYGovCuomo: With @NYSComptroller, New York State will begin planning to divest the state retirement fund from fossil fuels. https://t.c…",rhodogal,946126124,sarmcbride,1,planet earth,planet earth,User location,
38885578,RT @ReliableAB: At this moment 95.76% of Alberta's electricity is being produced by fossil fuels while wind is at 0.14% capacity and produc…,Gary Lamphier,38885578,lamphieryeg,4,"Edmonton, Alberta","Edmonton, Alberta",User location,
7.5479E+17,RT @manny_ottawa: What are the positives of Deep Freeze:\n\n1. Questions uni-focus Of GVT $s on Global Warming \n2. Stops the illegals crossin…,Gravity Storm,7.5479E+17,GravityStorm1,1,North America,North America,User location,
4308004936,RT @ElonMuskNewsOrg: “We must achieve a sustainable energy economy or we will run out of fossil fuels to burn and civilization will collaps…,Graceinla,4308004936,girlnamedgil,1,"Studio City, Los Angeles","Studio City, Los Angeles",User location,California
7.50396E+17,"""What people often don’t realize is that having access to affordable energy plays a crucial role in lifting people… https://t.co/6z4Rqg0UQf",Grounded in Fact,7.50396E+17,GroundedinFact,2,"Washington, DC","Washington, DC",User location, D.C.
7.46862E+17,@nevgreen @riversimple @HyGenInc The thing that will weigh against fossil fuels ia the demand fall....it is happeni… https://t.co/hXq4Pv4qmv,the thorn!,7.46862E+17,investinbritian,1,"Cardiff, Wales","Cardiff, Wales",User location,
202277395,"RT @Wilderness: ""As the world rightly tries to throttle back the production and burning of fossil fuels, it’s ludicrous to go to such extre…",Lisa Gonzalez,202277395,lisadalibrarian,1,"California, USA","California, USA",User location,California
9.45767E+17,RT @jon_bartley: It would be worrying if renewable energy wasn’t increasing! The crucial question is whether we are moving fast enough away…,A.Sentient,9.45767E+17,Melis72Cares,1,"Hull, England","Hull, England",User location,
3083217552,RT @ReliableAB: At this moment 96.24% of Alberta's electricity is being produced by fossil fuels while wind is at 2.21% capacity and produc…,THE PUSH,3083217552,bf24d15693a4473,1, Alberta, Alberta,User location,
33009137,"RT @KHayhoe: Those fancy cars and solar panels are just a luxury for the rich. If we really want to help poor people, aren't fossil fuels t…",Jim Hanna,33009137,hannajim,1,"Seattle, WA USA","Seattle, WA USA",User location, Washington
466751956,RT @icbinns: @larskohler @JohnPalkovic @SarahEMyhre @MichaelEMann Primary motivator is money. There is a lot of money in fossil fuels and t…,MyGivenNameisChuy,466751956,ElDon78,1,Davis,Davis,User location, California
26593129,"RT @KHayhoe: Those fancy cars and solar panels are just a luxury for the rich. If we really want to help poor people, aren't fossil fuels t…",Stephen Leahy,26593129,StephenLeahy,1,"Uxbridge, Ontario, Canada","Uxbridge, Ontario, Canada",User location,
27830822,RT @CarlSvanberg: @Daniel0311Duffy @johanknorberg @lisakvandamme @AmyPeikoff @PSchwartzIDS @stephiegal @morganisawizard @ProfLHanson @legen…,stephiegal,27830822,stephiegal,1,United States,United States,User location,
4246953035,@BreitbartNews Apparently Liberals believe the Earth's temperature has been constant since before Homo sapiens firs… https://t.co/V1sH4qHrcU,Skeeterbeater,4246953035,jgtibbs200,1,"Florida, USA","Florida, USA",User location,Florida
7.86206E+17,The Netherlands Confronts a Carbon Dilemma: Sequester or Recycle? #greentech https://t.co/174AnUKCTL,Jack Alcock,7.86206E+17,jackealcock,1,"Amsterdam, The Netherlands","Amsterdam, The Netherlands",User location,
250402748,"RT @KHayhoe: Those fancy cars and solar panels are just a luxury for the rich. If we really want to help poor people, aren't fossil fuels t…",John Orr,250402748,CoyoteGulch,1,"Denver, CO","Denver, CO",User location, Colorado
228875670,RT @insideclimate: What's the most powerful evidence climate scientists have of global warming?\n\nThe oceans hold the story of a planet warm…,Dean Turner,228875670,TheCrossingLand,1,Bermagui NSW Australia,Bermagui NSW Australia,User location,
8.39609E+17,"RT @KHayhoe: Those fancy cars and solar panels are just a luxury for the rich. If we really want to help poor people, aren't fossil fuels t…",HouseStories,8.39609E+17,myhousestories,1,"Texas, USA","Texas, USA",User location,Texas
301779920,RT @manny_ottawa: What are the positives of Deep Freeze:\n\n1. Questions uni-focus Of GVT $s on Global Warming \n2. Stops the illegals crossin…,Craig Skalicky,301779920,craigskalicky,1,Where ever I may roam....,Where ever I may roam....,User location,
7.21569E+17,RT @DenbrotS: 4) KOCHTOPUS\n“[They] know that responsible action..to limit global temperature increases..means that $2 trillion worth of fos…,Robert Lee 🍀,7.21569E+17,downtownrob88,1,South of the 45th parallel,South of the 45th parallel,User location, Montana
361933611,"RT @KHayhoe: Those fancy cars and solar panels are just a luxury for the rich. If we really want to help poor people, aren't fossil fuels t…",Geoff Coventry,361933611,gladkiwi,1,"Overland Park, Kansas, USA","Overland Park, Kansas, USA",User location, Kansas
9.37508E+17,RT @lakotalaw: Need a New Years resolution? Try divesting yourself from fossil fuels if you haven't done so already :) https://t.co/505Aweb…,Jibralta the Deep State Witch💃🌊🍾,9.37508E+17,PeconicLady,1,Southern California,Southern California,User location,California
2353805124,RT @GuardianLabsAUS: “Countries need to recognise #renewables as a clean alternative to burning fossil fuels.” Paid for by @AustEthical htt…,Australian Nature,2353805124,AustralNature,1,"Yap, Fed. States of Micronesia","Yap, Fed. States of Micronesia",User location,
9.44958E+17,RT @CarlSvanberg: @Daniel0311Duffy @johanknorberg @lisakvandamme @AmyPeikoff @PSchwartzIDS @stephiegal @morganisawizard @ProfLHanson @legen…,Lord Depression Cop🐻,9.44958E+17,CopDepression,1,"North Carolina, USA","North Carolina, USA",User location,North Carolina
280082481,RT @DenbrotS: 4) KOCHTOPUS\n“[They] know that responsible action..to limit global temperature increases..means that $2 trillion worth of fos…,Janis Sexton ☘🍸,280082481,Ez4u2say_Janis,1,"Newfoundland and Labrador, Can","Newfoundland and Labrador, Can",User location,
8.80827E+17,RT @Voltron5000: #2018ScientificDiscoveries Will Humanity finally get smarter and get off of fossil fuels & onto clean energy that is ecosy…,🦉corazon deoro🦉,8.80827E+17,PissOffCult45,1,Northeast USA,Northeast USA,User location,Nebraska
110055666,"RT @Wilderness: ""As the world rightly tries to throttle back the production and burning of fossil fuels, it’s ludicrous to go to such extre…",Fran Overall,110055666,sandfran,1,Nashville,Nashville,User location, Tennessee
123102547,RT @DenbrotS: 4) KOCHTOPUS\n“[They] know that responsible action..to limit global temperature increases..means that $2 trillion worth of fos…,Leslie McCowen 💖🍒🐝,123102547,lovemychris,1,"Brewster, Ma","Brewster, Ma",User location, Massachusetts
9.38446E+17,@JustinTHaskins @elizabethforma Except for the countless studies proving that the rate of which the climate is incr… https://t.co/wkies2qrNW,David Eick,9.38446E+17,DavidEick3,1,"California, USA","California, USA",User location,California
152164438,RT @GuardianLabsAUS: “Countries need to recognise #renewables as a clean alternative to burning fossil fuels.” Paid for by @AustEthical htt…,Save Westernport,152164438,SaveWesternport,1,"Crib Point, Australia","Crib Point, Australia",User location,
36128340,"RT @KHayhoe: Those fancy cars and solar panels are just a luxury for the rich. If we really want to help poor people, aren't fossil fuels t…",Kristian P. Nielsen,36128340,kristianpagh,1,"Copenhagen, Denmark","Copenhagen, Denmark",User location,
1323843236,RT @DenbrotS: 4) KOCHTOPUS\n“[They] know that responsible action..to limit global temperature increases..means that $2 trillion worth of fos…,Grumpy Indy,1323843236,GrumpyIndy,1,"Dallas, TX","Dallas, TX",User location,
423106023,RT @DenbrotS: 4) KOCHTOPUS\n“[They] know that responsible action..to limit global temperature increases..means that $2 trillion worth of fos…,Barbara Coffey,423106023,barcoffey09,1, Somewhere in Califorina, Somewhere in Califorina,User location,
712967096,RT @DenbrotS: 4) KOCHTOPUS\n“[They] know that responsible action..to limit global temperature increases..means that $2 trillion worth of fos…,ODd BaLL'z PLaCe 🏳️‍🌈,712967096,ericsean467,1,"""DOWn tHAh sCkrEEt...""","""DOWn tHAh sCkrEEt...""",User location,
4670962298,RT @manny_ottawa: What are the positives of Deep Freeze:\n\n1. Questions uni-focus Of GVT $s on Global Warming \n2. Stops the illegals crossin…,Mr. Jeff,4670962298,JABNM82,1,Beautiful Saskatchewan ,Beautiful Saskatchewan ,User location,
9.27534E+17,@globalnews @zooberlin Extreme cold weather all across Canada. The narrative that growing  bananas in Canada is fal… https://t.co/4q2TwE2tl7,Towards the light,9.27534E+17,GlobalPatriot19,2,Canada,Canada,User location,
15170258,@_MycroftXXX @1_TMF_ @Over400ppm @NoelTurner194 @ILuvCO2 @Commodity52now @Tokyo_Tom @brandonrgates @4TimesAYear… https://t.co/PpXNxeRMyA,Craig Thomler,15170258,craigthomler,1,Canberra,Canberra,User location,
34317032,"RT @KHayhoe: Those fancy cars and solar panels are just a luxury for the rich. If we really want to help poor people, aren't fossil fuels t…",Katharine Hayhoe,34317032,KHayhoe,1,Texas Tech University,Texas Tech University,User location,Texas
4579941748,RT @ClimateReality: Quick turnaround: Renewable energy is now cheaper than fossil fuels in many areas https://t.co/hIwy17GG8G #ClimateFacts,Andrea,4579941748,_andrea1999_,1,"Baden-Württemberg, Deutschland","Baden-Württemberg, Deutschland",User location,
8.00164E+17,RT @DenbrotS: 4) KOCHTOPUS\n“[They] know that responsible action..to limit global temperature increases..means that $2 trillion worth of fos…,Jrs,8.00164E+17,FluffscruffJrs,1,Southern California,Southern California,User location,California
72835325,RT @350: You too can share your own highlights from 2017 and what fuels you to keep on fighting for a fossil fuel free world using #2017Cli…,Rolien,72835325,Rolien_1,1,Netherlands,Netherlands,User location,
14266598,You too can share your own highlights from 2017 and what fuels you to keep on fighting for a fossil fuel free world… https://t.co/wzHgYNll0Q,350 dot org,14266598,350,1,Everywhere,Everywhere,User location,
26044686,@wellybaker hell no. Keep it in the ground. Fossil fuels are toxic. Smh,Ruth H. Hopkins,26044686,RuthHHopkins,1,Dakota makoche,Dakota makoche,User location,
3308781515,RT @manny_ottawa: What are the positives of Deep Freeze:\n\n1. Questions uni-focus Of GVT $s on Global Warming \n2. Stops the illegals crossin…,Maegan Laporte,3308781515,maegan_laporte,1,canada 🇨🇦,canada 🇨🇦,User location,
2157390253,RT @mooboo38: @ReliableAB No such thing as fossil fuels,Donald Roessler,2157390253,DonaldRoessler,2,"Washington County, Pa.","Washington County, Pa.",User location,
214173267,@tonydunc @ClimateQuotes @Mcschweety @postcardjohn @d_e_mol @sueytonius @mr_geologist @PaleoBeard @ODhonnabhain… https://t.co/nAI001nerl,❌La Bourgeoisie,214173267,GillesnFio,4,Italy,Italy,User location,
8.29517E+17,RT @DenbrotS: 4) KOCHTOPUS\n“[They] know that responsible action..to limit global temperature increases..means that $2 trillion worth of fos…,Shar E. 🌊🌊🌊,8.29517E+17,shurtis123,1,United States,United States,User location,
9.42578E+17,RT @ReliableAB: At this moment 96.29% of Alberta's electricity is being produced by fossil fuels while wind is at 0.76% capacity and produc…,rockinrollrefugee,9.42578E+17,Jeffspicoli78,1,"Calgary, Alberta","Calgary, Alberta",User location,
2849940167,RT @manny_ottawa: What are the positives of Deep Freeze:\n\n1. Questions uni-focus Of GVT $s on Global Warming \n2. Stops the illegals crossin…,Valerie Joyce,2849940167,valron4,1,Southwestern Ontario,Southwestern Ontario,User location,
7.59218E+17,RT @DenbrotS: 4) KOCHTOPUS\n“[They] know that responsible action..to limit global temperature increases..means that $2 trillion worth of fos…,AWM,7.59218E+17,AnneAnnapolis,1,"Maryland, USA","Maryland, USA",User location,Maryland
33545237,How Will Fossil Fuels Fare In 2040?  https://t.co/aLqsx3Avvx,Proshare Nigeria,33545237,proshare,1,Nigeria,Nigeria,User location,
3003989715,How Will Fossil Fuels Fare In 2040?  https://t.co/7TjkS2m2IE,Proshare Economy,3003989715,ecopoliticsNG,1,Nigeria,Nigeria,User location,
8.7127E+17,RT @DenbrotS: 4) KOCHTOPUS\n“[They] know that responsible action..to limit global temperature increases..means that $2 trillion worth of fos…,Lemon Politics #StandUp4Brexit #WTO,8.7127E+17,LemonPolitics,1,United Kingdom,United Kingdom,User location,
55972117,@GillesnFio @ClimateQuotes @Mcschweety @postcardjohn @d_e_mol @sueytonius @mr_geologist @PaleoBeard @ODhonnabhain… https://t.co/PE1aXeysdE,Tony Duncan,55972117,tonydunc,2,"Brattleboro, VT","Brattleboro, VT",User location, Vermont
172587991,@FoxNews @KamalaHarris Solar and wind create more jobs than all fossil fuels combined. Despite the administration's… https://t.co/P42JzlkZHv,Robert Northrop,172587991,robertNorth14,1,80027,80027,User location,
7.90019E+17,Re-shared from 12/04/2017║New Tax measure aims to boost fossil fuels $XLE https://t.co/AclYU8e9bh | #crude oil,The Political HEDGE,7.90019E+17,politicalHEDGE,1,United States,United States,User location,
634889117,#greenpeace in #Canada must be cold since they don’t use fossil fuels to heat their places during this cold snap #fucktards 😒,Greg,634889117,oilsandsChiver,1,"Leduc, Alberta","Leduc, Alberta",User location,
8.23014E+17,"RT @OpChemtrails: Oceans contaminated with 90,000 tons of fossil fuels https://t.co/iaKmyvHk0o #OpChemPBA #EnMod",Marshalr,8.23014E+17,humbleprepper,1,"Washington, USA","Washington, USA",User location, D.C.
279773030,@swcrisis @brandonrgates @CohodasHoward @Vivarn8 @ILuvCO2 @DeanFieldingF1 @Zerilos @miked194765 @scotpolitik… https://t.co/qf2atynlkZ,Stephen Nielsen,279773030,Stephengn,1,"Metairie, Louisiana USA","Metairie, Louisiana USA",User location, Louisiana
1392545108,RT @OFA_AZ: The #TaxScam is an attack on our climate. It guts clean energy programs that shift us away from the fossil fuels that contribut…,Richard McCune,1392545108,richard_mccune,1,Nogales  AZ,Nogales  AZ,User location,Arizona
2386378975,@MiamiGives Aviation Biofuel!Stop All Fossil Fuels!Yes to Renewables!!!,Mahfuja Parven,2386378975,parvenbd,7,"Dhaka, Bangladesh","Dhaka, Bangladesh",User location,
86388199,POTUS needs to educate himself on global warming and the reason for the increase in subzero temps.  It is caused by… https://t.co/QspurD7hkr,Elaine Chanteloup,86388199,echanty718,1,San Francisco Bay Area,San Francisco Bay Area,User location,California
320806651,@WestPerspectiv @jkenney 2016 saw a 25% decline in China's coal-fired electricity while they continued to invest in… https://t.co/XLHrCTWuFM,Tom Sawyer,320806651,circlepity,1,Alberta,Alberta,User location,
8.9873E+17,RT @manny_ottawa: What are the positives of Deep Freeze:\n\n1. Questions uni-focus Of GVT $s on Global Warming \n2. Stops the illegals crossin…,Mr Curt Sather,8.9873E+17,curt_sather,1,"Saskatchewan, Canada","Saskatchewan, Canada",User location,
8.3969E+17,RT @ReliableAB: At this moment 95.65% of Alberta's electricity is being produced by fossil fuels while wind is at 0.28% capacity and produc…,❌Mr. Kent Earle❌,8.3969E+17,wraithofrath,1,"Calgary, Alberta","Calgary, Alberta",User location,
2849961417,RT @speculawyer: The right fossil fuels have to spew toxic pollution & greenhouse gases into our shared atmosphere is the biggest subsidy o…,Barbara Engler #NeverAgain🌊🌊🌊,2849961417,p1ssedoffbitch,1,Illinois United States,Illinois United States,User location,Illinois
2340065421,We're beginning to smell victory over fossil fuels. But will it be on time? Make sure YOU are part of the push for… https://t.co/WU6sBMR3af,Utrecht Fossielvrij,2340065421,Fossielvrij030,1,Utrecht,Utrecht,User location,
267967624,RT @nikifab77: Excited for our fossil fuels and toxic environments launch on 2/26 with @yeampierre and  @HighTechAztec @memomiller we have…,Todd Miller,267967624,memomiller,1,"Tucson, Arizona","Tucson, Arizona",User location, Arizona
989977838,@BreitbartNews That's okay. China and Russia will supply fossil fuels to red states.,Larry B,989977838,lbayjr,1,"Boston, MA area","Boston, MA area",User location,
8.72196E+17,RT @speculawyer: The right fossil fuels have to spew toxic pollution & greenhouse gases into our shared atmosphere is the biggest subsidy o…,Jon Ash 🌊,8.72196E+17,ShopSmartResist,1,"Canada, USA, France, Québec","Canada, USA, France, Québec",User location,
25310004,RT @ReliableAB: At this moment 96.12% of Alberta's electricity is being produced by fossil fuels while wind is at 0.14% capacity and produc…,Bob Cunning,25310004,bobcunning,1,"Vernon, British Columbia","Vernon, British Columbia",User location,
83758800,RT @nikifab77: Excited for our fossil fuels and toxic environments launch on 2/26 with @yeampierre and  @HighTechAztec @memomiller we have…,Lupe Méndez,83758800,thepoetmendez,1,Galveston/La Pareja/Houston,Galveston/La Pareja/Houston,User location,
8.52569E+17,RT @manny_ottawa: When Canada is hit by frigid temperatures you know what’s hot and in vogue —life saving fossils fuels.\n\nWhen it warms up…,Save Calgary,8.52569E+17,SaveCalgary,1,"Calgary, Alberta","Calgary, Alberta",User location,
861198402,"@JustinTHaskins @scottiev @her2cubs @elizabethforma And changing their world in fundamentally destructive ways, whe… https://t.co/2lgUAlr9hy",Warren Beeton,861198402,wlbeeton,1,USA,USA,User location,
277014798,"RT @JustinTHaskins: @scottiev @her2cubs @elizabethforma Well, because fossil fuels provide really cheap energy, which helps billions of peo…",Robert Montgomery,277014798,rmandetroit,2,Southeast Michigan,Southeast Michigan,User location,Michigan
2261860130,RT @manny_ottawa: What are the positives of Deep Freeze:\n\n1. Questions uni-focus Of GVT $s on Global Warming \n2. Stops the illegals crossin…,Boadicea aka Gilly Jaune 🇨🇦🇬🇧,2261860130,Gilly_Bean42,1,"Alberta, Canada","Alberta, Canada",User location,
1287300193,RT @lfkraus: @1IronMan2018 @AgentHillResist @natasharesists @ItHasBegun2016 @2HawkEye2018 @ScarletAvengers @BatmanResist @Scully2018 @1WarM…,PersistantPearl,1287300193,pearlsbaubles,1,Buffalo NY,Buffalo NY,User location, New York
3486818352,RT @manny_ottawa: What are the positives of Deep Freeze:\n\n1. Questions uni-focus Of GVT $s on Global Warming \n2. Stops the illegals crossin…,Radical Honesty 🇨🇦,3486818352,Honesty4Libs,1,Watching Justin F***Canada(AB),Watching Justin F***Canada(AB),User location,
44682767,"@Tamcolady @cathmckenna But for those who continue to use fossil fuels, Canada should start collecting the hundreds… https://t.co/rUwULOzQNW",Steve,44682767,steveshmidt,2,Canada,Canada,User location,
15992269,RT @lakotalaw: Need a New Years resolution? Try divesting yourself from fossil fuels if you haven't done so already :) https://t.co/505Aweb…,BeaGoode  🌎💔,15992269,BeaGoode,1,Planet Earth,Planet Earth,User location,
37046582,RT @KAreYouSerious: Quick - Burn the fossil fuels - we'll need to counteract the effects of this reduction in solar activity.\n\nOh wait -- l…,Climate Dispatch,37046582,ccdeditor,1,United States,United States,User location,
1259161086,"RT @RichardAOB: @RISirius Most of the welfare data is from @ACOSS , tax evasion data is from Oxfam, fossil fuels subsidies are from various…",pragmaticleftie proud #UnionThug🏴󠁧󠁢󠁳󠁣󠁴󠁿🇮🇪,1259161086,roseannebyrne,1,"Shoalhaven, NSW Australia","Shoalhaven, NSW Australia",User location,
939812042,This is with the ENSO record (updated with 2017 estimate):  Think it is true we are upto 1.2C warmer because of fos… https://t.co/oG3NWbThcD,André Hock,939812042,transparency_a1,1,NZ . East BOP,NZ . East BOP,User location,
9.05137E+17,"@AGW_IS_A_HOAX ""Say No to Gasoline""?  -- LOL --  OK, instead say YES to COAL and Natural Gas which fuels the electr… https://t.co/KGxlnqwFC0",Inconvenient Facts,9.05137E+17,JackMaddenbooks,1,#TX,#TX,User location,Texas
1849534285,"RT @Triplejay58: Our Government's chief propagandists—namely Murdoch, Fairfax, 9, 7, ABC—only like fossil fuels especially coal. We should…",Jennifer Meyer-Smith,1849534285,smithmeyerjen,1,Melbourne & Regional Victoria,Melbourne & Regional Victoria,User location,
199614280,"RT @MZConsulting: In 2017, the myth of powering the world with 100% renewables has started to crack https://t.co/zA2sIPfrRu Fossil fuels ca…",John McNamara,199614280,JohnMcNuclear,1,United Kingdom,United Kingdom,User location,
922824800,"@sunlorrie I disagree. While his point is that the taxes are for global warming, I am saying that even without glob… https://t.co/X5NVccjsnc",Scott Sarty,922824800,ScottSarty,3,"Toronto, Ontario","Toronto, Ontario",User location,
61792623,@JustinTHaskins @scottiev @her2cubs @elizabethforma Renewable energy is now cheaper but politicians couldn’t get th… https://t.co/REDiW2s6mU,Erin Downing,61792623,ErinvDowning,1,riverview nb,riverview nb,User location,
277084726,@madamsquirrelly @ErickaJacobs123 Also you asking all the countries that are tying to get out of poverty to suffer… https://t.co/bZcN97W4OG,Jay C Roberts,277084726,johncannon,1,"Massachusetts, USA","Massachusetts, USA",User location,Massachusetts
198296897,"Our Government's chief propagandists—namely Murdoch, Fairfax, 9, 7, ABC—only like fossil fuels especially coal. We… https://t.co/hR82JdOMlU","Boomer, Ms Jenny Frecklington-Jones",198296897,Triplejay58,1,"Ngarabal land, Australia","Ngarabal land, Australia",User location,
399754553,RT @ReliableAB: At this moment 96.29% of Alberta's electricity is being produced by fossil fuels while wind is at 0.76% capacity and produc…,Leandra Serfling Schmeiser,399754553,LeandraES,1,"Chestermere, Alberta","Chestermere, Alberta",User location,
260371201,@her2cubs @JustinTHaskins @elizabethforma The most devastating information on climate comes not from models of the… https://t.co/FeXt7gBkAk,City Atlas,260371201,cityatlas,1,New York City,New York City,User location, New York
23419122,"@PTsanakas What is not written in the article is wether they used solar, wind or other clean sources to generate al… https://t.co/Ve9XrAkw5h",Chakee Yian,23419122,ayian,1,Athens,Athens,User location,
133955593,"RT @RichardAOB: @RISirius Most of the welfare data is from @ACOSS , tax evasion data is from Oxfam, fossil fuels subsidies are from various…",asheeka,133955593,asheeka1,1,& a couple of Fa-la-la's ,& a couple of Fa-la-la's ,User location,
529732715,"RT @wattsupwiththat: Despite ‘green dreams’, EIA report projects fossil and nuclear fuels provide 83% of total… https://t.co/JStVFBMVHC htt…","🇺🇸 Field-Marshal Frieda's Freedom-Frogs, ✠ KOEPM",529732715,jamianne1,1,Prison-Planet for the Insane🐸,Prison-Planet for the Insane🐸,User location,
426825447,RT @manny_ottawa: What are the positives of Deep Freeze:\n\n1. Questions uni-focus Of GVT $s on Global Warming \n2. Stops the illegals crossin…,Mike Hansen,426825447,MikeHansen613,1,Ottawa Ontario Canada,Ottawa Ontario Canada,User location,
190590494,@BlueBaby67 Hopefully the world decides to stop its reliance on fossil fuels then\n\nOne can dream,johnyhelzapopin,190590494,JohnyHelzapopin,1,Manchester/Liverpool,Manchester/Liverpool,User location,
851842837,RT @ReliableAB: At this moment 96.12% of Alberta's electricity is being produced by fossil fuels while wind is at 0.14% capacity and produc…,james ogram,851842837,jimmyjimmy1054,1,"Nottingham, England","Nottingham, England",User location,
43868717,RT @manny_ottawa: What are the positives of Deep Freeze:\n\n1. Questions uni-focus Of GVT $s on Global Warming \n2. Stops the illegals crossin…,aquilla,43868717,aquillanobile,1,The Western civilized World.,The Western civilized World.,User location,
331376866,What are the positives of Deep Freeze:\n\n1. Questions uni-focus Of GVT $s on Global Warming \n2. Stops the illegals c… https://t.co/79HquYAdWz,Manny_Ottawa,331376866,manny_ottawa,2,Ottawa Canada,Ottawa Canada,User location,
